Label,x_a,y_b,z_c
Ba1_1,0.5,0.5,0.5
Ba1_25,0,0,0
Ba2_1,0.5,0,0.75
Ba2_2,0,0.25,0.5
Ba2_3,0.75,0.5,0
Ba2_4,0.5,0,0.25
Ba2_5,0,0.75,0.5
Ba2_6,0.25,0.5,0
Ge1_1,0,0.5,0.75
Ge1_2,0.5,0.25,0
Ge1_3,0.75,0,0.5
Ge1_4,0,0.5,0.25
Ge1_5,0.5,0.75,0
Ge1_6,0.25,0,0.5
Ge2_1,0.6844,0.3156,0.6844
Ge2_4,0.3156,0.6844,0.3156
Ge2_7,0.6844,0.6844,0.3156
Ge2_10,0.3156,0.3156,0.6844
Ge2_13,0.3156,0.6844,0.6844
Ge2_16,0.6844,0.3156,0.3156
Ge2_19,0.3156,0.3156,0.3156
Ge2_22,0.6844,0.6844,0.6844
Ge2_25,0.1844,0.1844,0.8156
Ge2_28,0.8156,0.8156,0.1844
Ge2_31,0.1844,0.8156,0.1844
Ge2_34,0.8156,0.1844,0.8156
Ge2_37,0.8156,0.1844,0.1844
Ge2_40,0.1844,0.8156,0.8156
Ge2_43,0.8156,0.8156,0.8156
Ge2_46,0.1844,0.1844,0.1844
Ge3_1,0.6166,0.1952,0.5
Ge3_2,0.8048,0.5,0.6166
Ge3_3,0.5,0.3834,0.8048
Ge3_4,0.3834,0.8048,0.5
Ge3_5,0.1952,0.5,0.3834
Ge3_6,0.5,0.6166,0.1952
Ge3_7,0.6166,0.8048,0.5
Ge3_8,0.8048,0.5,0.3834
Ge3_10,0.3834,0.1952,0.5
Ge3_11,0.1952,0.5,0.6166
Ge3_15,0.5,0.6166,0.8048
Ge3_18,0.5,0.3834,0.1952
Ge3_25,0.1166,0,0.6952
Ge3_26,0.3048,0.1166,0
Ge3_27,0,0.3048,0.8834
Ge3_28,0.8834,0,0.3048
Ge3_29,0.6952,0.8834,0
Ge3_30,0,0.6952,0.1166
Ge3_31,0.1166,0,0.3048
Ge3_32,0.3048,0.8834,0
Ge3_34,0.8834,0,0.6952
Ge3_35,0.6952,0.1166,0
Ge3_39,0,0.3048,0.1166
Ge3_42,0,0.6952,0.8834
