Label,x_a,y_b,z_c
K1_1,0.5,0.5,0.5
K1_25,0,0,0
K2_1,0.5,0,0.75
K2_2,0,0.25,0.5
K2_3,0.75,0.5,0
K2_4,0.5,0,0.25
K2_5,0,0.75,0.5
K2_6,0.25,0.5,0
Si1_1,0,0.5,0.75
Si1_2,0.5,0.25,0
Si1_3,0.75,0,0.5
Si1_4,0,0.5,0.25
Si1_5,0.5,0.75,0
Si1_6,0.25,0,0.5
Si2_1,0.6842,0.3158,0.6842
Si2_4,0.3158,0.6842,0.3158
Si2_7,0.6842,0.6842,0.3158
Si2_10,0.3158,0.3158,0.6842
Si2_13,0.3158,0.6842,0.6842
Si2_16,0.6842,0.3158,0.3158
Si2_19,0.3158,0.3158,0.3158
Si2_22,0.6842,0.6842,0.6842
Si2_25,0.1842,0.1842,0.8158
Si2_28,0.8158,0.8158,0.1842
Si2_31,0.1842,0.8158,0.1842
Si2_34,0.8158,0.1842,0.8158
Si2_37,0.8158,0.1842,0.1842
Si2_40,0.1842,0.8158,0.8158
Si2_43,0.8158,0.8158,0.8158
Si2_46,0.1842,0.1842,0.1842
Si3_1,0.618,0.1939,0.5
Si3_2,0.8061,0.5,0.618
Si3_3,0.5,0.382,0.8061
Si3_4,0.382,0.8061,0.5
Si3_5,0.1939,0.5,0.382
Si3_6,0.5,0.618,0.1939
Si3_7,0.618,0.8061,0.5
Si3_8,0.8061,0.5,0.382
Si3_10,0.382,0.1939,0.5
Si3_11,0.1939,0.5,0.618
Si3_15,0.5,0.618,0.8061
Si3_18,0.5,0.382,0.1939
Si3_25,0.118,0,0.6939
Si3_26,0.3061,0.118,0
Si3_27,0,0.3061,0.882
Si3_28,0.882,0,0.3061
Si3_29,0.6939,0.882,0
Si3_30,0,0.6939,0.118
Si3_31,0.118,0,0.3061
Si3_32,0.3061,0.882,0
Si3_34,0.882,0,0.6939
Si3_35,0.6939,0.118,0
Si3_39,0,0.3061,0.118
Si3_42,0,0.6939,0.882
