Label,x_a,y_b,z_c
Ge1_1,0.61392,0.19955,0.5
Ge1_2,0.80045,0.5,0.61392
Ge1_3,0.5,0.38608,0.80045
Ge1_4,0.38608,0.80045,0.5
Ge1_5,0.19955,0.5,0.38608
Ge1_6,0.5,0.61392,0.19955
Ge1_7,0.61392,0.80045,0.5
Ge1_8,0.80045,0.5,0.38608
Ge1_10,0.38608,0.19955,0.5
Ge1_11,0.19955,0.5,0.61392
Ge1_15,0.5,0.61392,0.80045
Ge1_18,0.5,0.38608,0.19955
Ge1_25,0.11392,0,0.69955
Ge1_26,0.30045,0.11392,0
Ge1_27,0,0.30045,0.88608
Ge1_28,0.88608,0,0.30045
Ge1_29,0.69955,0.88608,0
Ge1_30,0,0.69955,0.11392
Ge1_31,0.11392,0,0.30045
Ge1_32,0.30045,0.88608,0
Ge1_34,0.88608,0,0.69955
Ge1_35,0.69955,0.11392,0
Ge1_39,0,0.30045,0.11392
Ge1_42,0,0.69955,0.88608
Ge2_1,0.68311,0.31689,0.68311
Ge2_4,0.31689,0.68311,0.31689
Ge2_7,0.68311,0.68311,0.31689
Ge2_10,0.31689,0.31689,0.68311
Ge2_13,0.31689,0.68311,0.68311
Ge2_16,0.68311,0.31689,0.31689
Ge2_19,0.31689,0.31689,0.31689
Ge2_22,0.68311,0.68311,0.68311
Ge2_25,0.18311,0.18311,0.81689
Ge2_28,0.81689,0.81689,0.18311
Ge2_31,0.18311,0.81689,0.18311
Ge2_34,0.81689,0.18311,0.81689
Ge2_37,0.81689,0.18311,0.18311
Ge2_40,0.18311,0.81689,0.81689
Ge2_43,0.81689,0.81689,0.81689
Ge2_46,0.18311,0.18311,0.18311
In3_1,0,0.5,0.75
In3_2,0.5,0.25,0
In3_3,0.75,0,0.5
In3_4,0,0.5,0.25
In3_5,0.5,0.75,0
In3_6,0.25,0,0.5
Rb1_1,0.5,0,0.75
Rb1_2,0,0.25,0.5
Rb1_3,0.75,0.5,0
Rb1_4,0.5,0,0.25
Rb1_5,0,0.75,0.5
Rb1_6,0.25,0.5,0
Eu1_1,0.5,0.5,0.5
Eu1_25,0,0,0
