Label,x_a,y_b,z_c
Si3_6_-1_0_-1,-0.5,0.61969,-0.8048
Si3_7_-1_0_-1,-0.38031,0.8048,-0.5
Si3_8_-1_0_-1,-0.1952,0.5,-0.61969
Si3_10_-1_0_-1,-0.61969,0.1952,-0.5
Si3_11_-1_0_-1,-0.8048,0.5,-0.38031
Si3_15_-1_0_-1,-0.5,0.61969,-0.1952
Si3_18_-1_0_-1,-0.5,0.38031,-0.8048
Si3_25_-1_0_-1,-0.88031,0,-0.3048
Si3_26_-1_0_-1,-0.6952,0.11969,-1
Si3_27_-1_0_-1,-1,0.3048,-0.11969
Si3_28_-1_0_-1,-0.11969,0,-0.6952
Si3_29_-1_0_-1,-0.3048,0.88031,-1
Si3_30_-1_0_-1,-1,0.6952,-0.88031
Si3_31_-1_0_-1,-0.88031,0,-0.6952
Si3_32_-1_0_-1,-0.6952,0.88031,-1
Si3_34_-1_0_-1,-0.11969,0,-0.3048
Si3_35_-1_0_-1,-0.3048,0.11969,-1
Si3_39_-1_0_-1,-1,0.3048,-0.88031
Si3_42_-1_0_-1,-1,0.6952,-0.11969
Cs1_1_0_0_-1,0.5,0.5,-0.5
Cs1_25_0_0_-1,0,0,-1
Cs2_1_0_0_-1,0.5,0,-0.25
Cs2_2_0_0_-1,0,0.25,-0.5
Cs2_3_0_0_-1,0.75,0.5,-1
Cs2_4_0_0_-1,0.5,0,-0.75
Cs2_5_0_0_-1,0,0.75,-0.5
Cs2_6_0_0_-1,0.25,0.5,-1
Si1_1_0_0_-1,0,0.5,-0.25
Si1_2_0_0_-1,0.5,0.25,-1
Si1_3_0_0_-1,0.75,0,-0.5
Si1_4_0_0_-1,0,0.5,-0.75
Si1_5_0_0_-1,0.5,0.75,-1
Si1_6_0_0_-1,0.25,0,-0.5
Si2_1_0_0_-1,0.68482,0.31518,-0.31518
Si2_4_0_0_-1,0.31518,0.68482,-0.68482
Si2_7_0_0_-1,0.68482,0.68482,-0.68482
Si2_10_0_0_-1,0.31518,0.31518,-0.31518
Si2_13_0_0_-1,0.31518,0.68482,-0.31518
Si2_16_0_0_-1,0.68482,0.31518,-0.68482
Si2_19_0_0_-1,0.31518,0.31518,-0.68482
Si2_22_0_0_-1,0.68482,0.68482,-0.31518
Si2_25_0_0_-1,0.18482,0.18482,-0.18482
Si2_28_0_0_-1,0.81518,0.81518,-0.81518
Si2_31_0_0_-1,0.18482,0.81518,-0.81518
Si2_34_0_0_-1,0.81518,0.18482,-0.18482
Si2_37_0_0_-1,0.81518,0.18482,-0.81518
Si2_40_0_0_-1,0.18482,0.81518,-0.18482
Si2_43_0_0_-1,0.81518,0.81518,-0.18482
Si2_46_0_0_-1,0.18482,0.18482,-0.81518
Si3_1_0_0_-1,0.61969,0.1952,-0.5
Si3_2_0_0_-1,0.8048,0.5,-0.38031
Si3_3_0_0_-1,0.5,0.38031,-0.1952
Si3_4_0_0_-1,0.38031,0.8048,-0.5
Si3_5_0_0_-1,0.1952,0.5,-0.61969
Si3_6_0_0_-1,0.5,0.61969,-0.8048
Si3_7_0_0_-1,0.61969,0.8048,-0.5
Si3_8_0_0_-1,0.8048,0.5,-0.61969
Si3_10_0_0_-1,0.38031,0.1952,-0.5
Si3_11_0_0_-1,0.1952,0.5,-0.38031
Si3_15_0_0_-1,0.5,0.61969,-0.1952
Si3_18_0_0_-1,0.5,0.38031,-0.8048
Si3_25_0_0_-1,0.11969,0,-0.3048
Si3_26_0_0_-1,0.3048,0.11969,-1
Si3_27_0_0_-1,0,0.3048,-0.11969
Si3_28_0_0_-1,0.88031,0,-0.6952
Si3_29_0_0_-1,0.6952,0.88031,-1
Si3_30_0_0_-1,0,0.6952,-0.88031
Si3_31_0_0_-1,0.11969,0,-0.6952
Si3_32_0_0_-1,0.3048,0.88031,-1
Si3_34_0_0_-1,0.88031,0,-0.3048
Si3_35_0_0_-1,0.6952,0.11969,-1
Si3_39_0_0_-1,0,0.3048,-0.88031
Si3_42_0_0_-1,0,0.6952,-0.11969
Cs1_1_1_0_-1,1.5,0.5,-0.5
Cs1_25_1_0_-1,1,0,-1
Cs2_1_1_0_-1,1.5,0,-0.25
Cs2_2_1_0_-1,1,0.25,-0.5
Cs2_3_1_0_-1,1.75,0.5,-1
Cs2_4_1_0_-1,1.5,0,-0.75
Cs2_5_1_0_-1,1,0.75,-0.5
Cs2_6_1_0_-1,1.25,0.5,-1
Si1_1_1_0_-1,1,0.5,-0.25
Si1_2_1_0_-1,1.5,0.25,-1
Si1_3_1_0_-1,1.75,0,-0.5
Si1_4_1_0_-1,1,0.5,-0.75
Si1_5_1_0_-1,1.5,0.75,-1
Si1_6_1_0_-1,1.25,0,-0.5
Si2_1_1_0_-1,1.68482,0.31518,-0.31518
Si2_4_1_0_-1,1.31518,0.68482,-0.68482
Si2_7_1_0_-1,1.68482,0.68482,-0.68482
Si2_10_1_0_-1,1.31518,0.31518,-0.31518
Si2_13_1_0_-1,1.31518,0.68482,-0.31518
Si2_16_1_0_-1,1.68482,0.31518,-0.68482
Si2_19_1_0_-1,1.31518,0.31518,-0.68482
Si2_22_1_0_-1,1.68482,0.68482,-0.31518
Si2_25_1_0_-1,1.18482,0.18482,-0.18482
Si2_28_1_0_-1,1.81518,0.81518,-0.81518
Si2_31_1_0_-1,1.18482,0.81518,-0.81518
Si2_34_1_0_-1,1.81518,0.18482,-0.18482
Si2_37_1_0_-1,1.81518,0.18482,-0.81518
Si2_40_1_0_-1,1.18482,0.81518,-0.18482
Si2_43_1_0_-1,1.81518,0.81518,-0.18482
Si2_46_1_0_-1,1.18482,0.18482,-0.81518
Si3_1_1_0_-1,1.61969,0.1952,-0.5
Si3_2_1_0_-1,1.8048,0.5,-0.38031
Si3_3_1_0_-1,1.5,0.38031,-0.1952
Si3_4_1_0_-1,1.38031,0.8048,-0.5
Si3_5_1_0_-1,1.1952,0.5,-0.61969
Si3_6_1_0_-1,1.5,0.61969,-0.8048
Si3_7_1_0_-1,1.61969,0.8048,-0.5
Si3_8_1_0_-1,1.8048,0.5,-0.61969
Si3_10_1_0_-1,1.38031,0.1952,-0.5
Si3_11_1_0_-1,1.1952,0.5,-0.38031
Si3_15_1_0_-1,1.5,0.61969,-0.1952
Si3_18_1_0_-1,1.5,0.38031,-0.8048
Si3_25_1_0_-1,1.11969,0,-0.3048
Si3_26_1_0_-1,1.3048,0.11969,-1
Si3_27_1_0_-1,1,0.3048,-0.11969
Si3_28_1_0_-1,1.88031,0,-0.6952
Si3_29_1_0_-1,1.6952,0.88031,-1
Si3_30_1_0_-1,1,0.6952,-0.88031
Si3_31_1_0_-1,1.11969,0,-0.6952
Si3_32_1_0_-1,1.3048,0.88031,-1
Si3_34_1_0_-1,1.88031,0,-0.3048
Si3_35_1_0_-1,1.6952,0.11969,-1
Si3_39_1_0_-1,1,0.3048,-0.88031
Si3_42_1_0_-1,1,0.6952,-0.11969
Cs1_1_-1_1_-1,-0.5,1.5,-0.5
Cs1_25_-1_1_-1,-1,1,-1
Cs2_1_-1_1_-1,-0.5,1,-0.25
Cs2_2_-1_1_-1,-1,1.25,-0.5
Cs2_3_-1_1_-1,-0.25,1.5,-1
Cs2_4_-1_1_-1,-0.5,1,-0.75
Cs2_5_-1_1_-1,-1,1.75,-0.5
Cs2_6_-1_1_-1,-0.75,1.5,-1
Si1_1_-1_1_-1,-1,1.5,-0.25
Si1_2_-1_1_-1,-0.5,1.25,-1
Si1_3_-1_1_-1,-0.25,1,-0.5
Si1_4_-1_1_-1,-1,1.5,-0.75
Si1_5_-1_1_-1,-0.5,1.75,-1
Si1_6_-1_1_-1,-0.75,1,-0.5
Si2_1_-1_1_-1,-0.31518,1.31518,-0.31518
Si2_4_-1_1_-1,-0.68482,1.68482,-0.68482
Si2_7_-1_1_-1,-0.31518,1.68482,-0.68482
Si2_10_-1_1_-1,-0.68482,1.31518,-0.31518
Si2_13_-1_1_-1,-0.68482,1.68482,-0.31518
Si2_16_-1_1_-1,-0.31518,1.31518,-0.68482
Si2_19_-1_1_-1,-0.68482,1.31518,-0.68482
Si2_22_-1_1_-1,-0.31518,1.68482,-0.31518
Si2_25_-1_1_-1,-0.81518,1.18482,-0.18482
Si2_28_-1_1_-1,-0.18482,1.81518,-0.81518
Si2_31_-1_1_-1,-0.81518,1.81518,-0.81518
Si2_34_-1_1_-1,-0.18482,1.18482,-0.18482
Si2_37_-1_1_-1,-0.18482,1.18482,-0.81518
Si2_40_-1_1_-1,-0.81518,1.81518,-0.18482
Si2_43_-1_1_-1,-0.18482,1.81518,-0.18482
Si2_46_-1_1_-1,-0.81518,1.18482,-0.81518
Si3_1_-1_1_-1,-0.38031,1.1952,-0.5
Si3_2_-1_1_-1,-0.1952,1.5,-0.38031
Si3_3_-1_1_-1,-0.5,1.38031,-0.1952
Si3_4_-1_1_-1,-0.61969,1.8048,-0.5
Si3_5_-1_1_-1,-0.8048,1.5,-0.61969
Si3_6_-1_1_-1,-0.5,1.61969,-0.8048
Si3_7_-1_1_-1,-0.38031,1.8048,-0.5
Si3_8_-1_1_-1,-0.1952,1.5,-0.61969
Si3_10_-1_1_-1,-0.61969,1.1952,-0.5
Si3_11_-1_1_-1,-0.8048,1.5,-0.38031
Si3_15_-1_1_-1,-0.5,1.61969,-0.1952
Si3_18_-1_1_-1,-0.5,1.38031,-0.8048
Si3_25_-1_1_-1,-0.88031,1,-0.3048
Si3_26_-1_1_-1,-0.6952,1.11969,-1
Si3_27_-1_1_-1,-1,1.3048,-0.11969
Si3_28_-1_1_-1,-0.11969,1,-0.6952
Si3_29_-1_1_-1,-0.3048,1.88031,-1
Si3_30_-1_1_-1,-1,1.6952,-0.88031
Si3_31_-1_1_-1,-0.88031,1,-0.6952
Si3_32_-1_1_-1,-0.6952,1.88031,-1
Si3_34_-1_1_-1,-0.11969,1,-0.3048
Si3_35_-1_1_-1,-0.3048,1.11969,-1
Si3_39_-1_1_-1,-1,1.3048,-0.88031
Si3_42_-1_1_-1,-1,1.6952,-0.11969
Cs1_1_0_1_-1,0.5,1.5,-0.5
Cs1_25_0_1_-1,0,1,-1
Cs2_1_0_1_-1,0.5,1,-0.25
Cs2_2_0_1_-1,0,1.25,-0.5
Cs2_3_0_1_-1,0.75,1.5,-1
Cs2_4_0_1_-1,0.5,1,-0.75
Cs2_5_0_1_-1,0,1.75,-0.5
Cs2_6_0_1_-1,0.25,1.5,-1
Si1_1_0_1_-1,0,1.5,-0.25
Si1_2_0_1_-1,0.5,1.25,-1
Si1_3_0_1_-1,0.75,1,-0.5
Si1_4_0_1_-1,0,1.5,-0.75
Si1_5_0_1_-1,0.5,1.75,-1
Si1_6_0_1_-1,0.25,1,-0.5
Si2_1_0_1_-1,0.68482,1.31518,-0.31518
Si2_4_0_1_-1,0.31518,1.68482,-0.68482
Si2_7_0_1_-1,0.68482,1.68482,-0.68482
Si2_10_0_1_-1,0.31518,1.31518,-0.31518
Si2_13_0_1_-1,0.31518,1.68482,-0.31518
Si2_16_0_1_-1,0.68482,1.31518,-0.68482
Si2_19_0_1_-1,0.31518,1.31518,-0.68482
Si2_22_0_1_-1,0.68482,1.68482,-0.31518
Si2_25_0_1_-1,0.18482,1.18482,-0.18482
Si2_28_0_1_-1,0.81518,1.81518,-0.81518
Si2_31_0_1_-1,0.18482,1.81518,-0.81518
Si2_34_0_1_-1,0.81518,1.18482,-0.18482
Si2_37_0_1_-1,0.81518,1.18482,-0.81518
Si2_40_0_1_-1,0.18482,1.81518,-0.18482
Si2_43_0_1_-1,0.81518,1.81518,-0.18482
Si2_46_0_1_-1,0.18482,1.18482,-0.81518
Si3_1_0_1_-1,0.61969,1.1952,-0.5
Si3_2_0_1_-1,0.8048,1.5,-0.38031
Si3_3_0_1_-1,0.5,1.38031,-0.1952
Si3_4_0_1_-1,0.38031,1.8048,-0.5
Si3_5_0_1_-1,0.1952,1.5,-0.61969
Si3_6_0_1_-1,0.5,1.61969,-0.8048
Si3_7_0_1_-1,0.61969,1.8048,-0.5
Si3_8_0_1_-1,0.8048,1.5,-0.61969
Si3_10_0_1_-1,0.38031,1.1952,-0.5
Si3_11_0_1_-1,0.1952,1.5,-0.38031
Si3_15_0_1_-1,0.5,1.61969,-0.1952
Si3_18_0_1_-1,0.5,1.38031,-0.8048
Si3_25_0_1_-1,0.11969,1,-0.3048
Si3_26_0_1_-1,0.3048,1.11969,-1
Si3_27_0_1_-1,0,1.3048,-0.11969
Si3_28_0_1_-1,0.88031,1,-0.6952
Si3_29_0_1_-1,0.6952,1.88031,-1
Si3_30_0_1_-1,0,1.6952,-0.88031
Si3_31_0_1_-1,0.11969,1,-0.6952
Si3_32_0_1_-1,0.3048,1.88031,-1
Si3_34_0_1_-1,0.88031,1,-0.3048
Si3_35_0_1_-1,0.6952,1.11969,-1
Si3_39_0_1_-1,0,1.3048,-0.88031
Si3_42_0_1_-1,0,1.6952,-0.11969
Cs1_1_1_1_-1,1.5,1.5,-0.5
Cs1_25_1_1_-1,1,1,-1
Cs2_1_1_1_-1,1.5,1,-0.25
Cs2_2_1_1_-1,1,1.25,-0.5
Cs2_3_1_1_-1,1.75,1.5,-1
Cs2_4_1_1_-1,1.5,1,-0.75
Cs2_5_1_1_-1,1,1.75,-0.5
Cs2_6_1_1_-1,1.25,1.5,-1
Si1_1_1_1_-1,1,1.5,-0.25
Si1_2_1_1_-1,1.5,1.25,-1
Si1_3_1_1_-1,1.75,1,-0.5
Si1_4_1_1_-1,1,1.5,-0.75
Si1_5_1_1_-1,1.5,1.75,-1
Si1_6_1_1_-1,1.25,1,-0.5
Si2_1_1_1_-1,1.68482,1.31518,-0.31518
Si2_4_1_1_-1,1.31518,1.68482,-0.68482
Si2_7_1_1_-1,1.68482,1.68482,-0.68482
Si2_10_1_1_-1,1.31518,1.31518,-0.31518
Si2_13_1_1_-1,1.31518,1.68482,-0.31518
Si2_16_1_1_-1,1.68482,1.31518,-0.68482
Si2_19_1_1_-1,1.31518,1.31518,-0.68482
Si2_22_1_1_-1,1.68482,1.68482,-0.31518
Si2_25_1_1_-1,1.18482,1.18482,-0.18482
Si2_28_1_1_-1,1.81518,1.81518,-0.81518
Si2_31_1_1_-1,1.18482,1.81518,-0.81518
Si2_34_1_1_-1,1.81518,1.18482,-0.18482
Si2_37_1_1_-1,1.81518,1.18482,-0.81518
Si2_40_1_1_-1,1.18482,1.81518,-0.18482
Si2_43_1_1_-1,1.81518,1.81518,-0.18482
Si2_46_1_1_-1,1.18482,1.18482,-0.81518
Si3_1_1_1_-1,1.61969,1.1952,-0.5
Si3_2_1_1_-1,1.8048,1.5,-0.38031
Si3_3_1_1_-1,1.5,1.38031,-0.1952
Si3_4_1_1_-1,1.38031,1.8048,-0.5
Si3_5_1_1_-1,1.1952,1.5,-0.61969
Si3_6_1_1_-1,1.5,1.61969,-0.8048
Si3_7_1_1_-1,1.61969,1.8048,-0.5
Si3_8_1_1_-1,1.8048,1.5,-0.61969
Si3_10_1_1_-1,1.38031,1.1952,-0.5
Si3_11_1_1_-1,1.1952,1.5,-0.38031
Si3_15_1_1_-1,1.5,1.61969,-0.1952
Si3_18_1_1_-1,1.5,1.38031,-0.8048
Si3_25_1_1_-1,1.11969,1,-0.3048
Si3_26_1_1_-1,1.3048,1.11969,-1
Si3_27_1_1_-1,1,1.3048,-0.11969
Si3_28_1_1_-1,1.88031,1,-0.6952
Si3_29_1_1_-1,1.6952,1.88031,-1
Si3_30_1_1_-1,1,1.6952,-0.88031
Si3_31_1_1_-1,1.11969,1,-0.6952
Si3_32_1_1_-1,1.3048,1.88031,-1
Si3_34_1_1_-1,1.88031,1,-0.3048
Si3_35_1_1_-1,1.6952,1.11969,-1
Si3_39_1_1_-1,1,1.3048,-0.88031
Si3_42_1_1_-1,1,1.6952,-0.11969
Cs1_1_-1_-1_0,-0.5,-0.5,0.5
Cs1_25_-1_-1_0,-1,-1,0
Cs2_1_-1_-1_0,-0.5,-1,0.75
Cs2_2_-1_-1_0,-1,-0.75,0.5
Cs2_3_-1_-1_0,-0.25,-0.5,0
Cs2_4_-1_-1_0,-0.5,-1,0.25
Cs2_5_-1_-1_0,-1,-0.25,0.5
Cs2_6_-1_-1_0,-0.75,-0.5,0
