Label,x_a,y_b,z_c
K1_1_-1_-1_-1,-0.5,-0.5,-0.5
K1_25_-1_-1_-1,-1,-1,-1
K2_1_-1_-1_-1,-0.491,-0.009,-0.25
K2_2_-1_-1_-1,-0.991,-0.75,-0.491
K2_3_-1_-1_-1,-0.25,-0.509,-0.991
K2_4_-1_-1_-1,-0.509,-0.991,-0.75
K2_5_-1_-1_-1,-0.009,-0.25,-0.509
K2_6_-1_-1_-1,-0.75,-0.491,-0.009
K2_7_-1_-1_-1,-0.491,-0.991,-0.75
K2_8_-1_-1_-1,-0.991,-0.25,-0.509
K2_9_-1_-1_-1,-0.25,-0.491,-0.009
K2_10_-1_-1_-1,-0.509,-0.009,-0.25
K2_11_-1_-1_-1,-0.009,-0.75,-0.491
K2_12_-1_-1_-1,-0.75,-0.509,-0.991
K2_13_-1_-1_-1,-0.509,-0.991,-0.25
K2_14_-1_-1_-1,-0.009,-0.25,-0.491
K2_15_-1_-1_-1,-0.75,-0.491,-0.991
K2_16_-1_-1_-1,-0.491,-0.009,-0.75
K2_17_-1_-1_-1,-0.991,-0.75,-0.509
K2_18_-1_-1_-1,-0.25,-0.509,-0.009
K2_19_-1_-1_-1,-0.509,-0.009,-0.75
K2_20_-1_-1_-1,-0.009,-0.75,-0.509
K2_21_-1_-1_-1,-0.75,-0.509,-0.009
K2_22_-1_-1_-1,-0.491,-0.991,-0.25
K2_23_-1_-1_-1,-0.991,-0.25,-0.491
K2_24_-1_-1_-1,-0.25,-0.491,-0.991
Zn1_1_-1_-1_-1,-1,-0.5,-0.25
Zn1_2_-1_-1_-1,-0.5,-0.75,-1
Zn1_3_-1_-1_-1,-0.25,-1,-0.5
Zn1_4_-1_-1_-1,-1,-0.5,-0.75
Zn1_5_-1_-1_-1,-0.5,-0.25,-1
Zn1_6_-1_-1_-1,-0.75,-1,-0.5
Zn2_1_-1_-1_-1,-0.31677,-0.68323,-0.31677
Zn2_4_-1_-1_-1,-0.68323,-0.31677,-0.68323
Zn2_7_-1_-1_-1,-0.31677,-0.31677,-0.68323
Zn2_10_-1_-1_-1,-0.68323,-0.68323,-0.31677
Zn2_13_-1_-1_-1,-0.68323,-0.31677,-0.31677
Zn2_16_-1_-1_-1,-0.31677,-0.68323,-0.68323
Zn2_19_-1_-1_-1,-0.68323,-0.68323,-0.68323
Zn2_22_-1_-1_-1,-0.31677,-0.31677,-0.31677
Zn2_25_-1_-1_-1,-0.81677,-0.81677,-0.18323
Zn2_28_-1_-1_-1,-0.18323,-0.18323,-0.81677
Zn2_31_-1_-1_-1,-0.81677,-0.18323,-0.81677
Zn2_34_-1_-1_-1,-0.18323,-0.81677,-0.18323
Zn2_37_-1_-1_-1,-0.18323,-0.81677,-0.81677
Zn2_40_-1_-1_-1,-0.81677,-0.18323,-0.18323
Zn2_43_-1_-1_-1,-0.18323,-0.18323,-0.18323
Zn2_46_-1_-1_-1,-0.81677,-0.81677,-0.81677
Zn3_1_-1_-1_-1,-0.38265,-0.80935,-0.5
Zn3_2_-1_-1_-1,-0.19065,-0.5,-0.38265
Zn3_3_-1_-1_-1,-0.5,-0.61735,-0.19065
Zn3_4_-1_-1_-1,-0.61735,-0.19065,-0.5
Zn3_5_-1_-1_-1,-0.80935,-0.5,-0.61735
Zn3_6_-1_-1_-1,-0.5,-0.38265,-0.80935
Zn3_7_-1_-1_-1,-0.38265,-0.19065,-0.5
Zn3_8_-1_-1_-1,-0.19065,-0.5,-0.61735
Zn3_10_-1_-1_-1,-0.61735,-0.80935,-0.5
Zn3_11_-1_-1_-1,-0.80935,-0.5,-0.38265
Zn3_15_-1_-1_-1,-0.5,-0.38265,-0.19065
Zn3_18_-1_-1_-1,-0.5,-0.61735,-0.80935
Zn3_25_-1_-1_-1,-0.88265,-1,-0.30935
Zn3_26_-1_-1_-1,-0.69065,-0.88265,-1
Zn3_27_-1_-1_-1,-1,-0.69065,-0.11735
Zn3_28_-1_-1_-1,-0.11735,-1,-0.69065
Zn3_29_-1_-1_-1,-0.30935,-0.11735,-1
Zn3_30_-1_-1_-1,-1,-0.30935,-0.88265
Zn3_31_-1_-1_-1,-0.88265,-1,-0.69065
Zn3_32_-1_-1_-1,-0.69065,-0.11735,-1
Zn3_34_-1_-1_-1,-0.11735,-1,-0.30935
Zn3_35_-1_-1_-1,-0.30935,-0.88265,-1
Zn3_39_-1_-1_-1,-1,-0.69065,-0.88265
Zn3_42_-1_-1_-1,-1,-0.30935,-0.11735
Ge2_1_-1_-1_-1,-0.31668,-0.68332,-0.31668
Ge2_4_-1_-1_-1,-0.68332,-0.31668,-0.68332
Ge2_7_-1_-1_-1,-0.31668,-0.31668,-0.68332
Ge2_10_-1_-1_-1,-0.68332,-0.68332,-0.31668
Ge2_13_-1_-1_-1,-0.68332,-0.31668,-0.31668
Ge2_16_-1_-1_-1,-0.31668,-0.68332,-0.68332
Ge2_19_-1_-1_-1,-0.68332,-0.68332,-0.68332
Ge2_22_-1_-1_-1,-0.31668,-0.31668,-0.31668
Ge2_25_-1_-1_-1,-0.81668,-0.81668,-0.18332
Ge2_28_-1_-1_-1,-0.18332,-0.18332,-0.81668
Ge2_31_-1_-1_-1,-0.81668,-0.18332,-0.81668
Ge2_34_-1_-1_-1,-0.18332,-0.81668,-0.18332
Ge2_37_-1_-1_-1,-0.18332,-0.81668,-0.81668
Ge2_40_-1_-1_-1,-0.81668,-0.18332,-0.18332
Ge2_43_-1_-1_-1,-0.18332,-0.18332,-0.18332
Ge2_46_-1_-1_-1,-0.81668,-0.81668,-0.81668
K1_1_0_-1_-1,0.5,-0.5,-0.5
K1_25_0_-1_-1,0,-1,-1
K2_1_0_-1_-1,0.509,-0.009,-0.25
K2_2_0_-1_-1,0.009,-0.75,-0.491
K2_3_0_-1_-1,0.75,-0.509,-0.991
K2_4_0_-1_-1,0.491,-0.991,-0.75
K2_5_0_-1_-1,0.991,-0.25,-0.509
K2_6_0_-1_-1,0.25,-0.491,-0.009
K2_7_0_-1_-1,0.509,-0.991,-0.75
K2_8_0_-1_-1,0.009,-0.25,-0.509
K2_9_0_-1_-1,0.75,-0.491,-0.009
K2_10_0_-1_-1,0.491,-0.009,-0.25
K2_11_0_-1_-1,0.991,-0.75,-0.491
K2_12_0_-1_-1,0.25,-0.509,-0.991
K2_13_0_-1_-1,0.491,-0.991,-0.25
K2_14_0_-1_-1,0.991,-0.25,-0.491
K2_15_0_-1_-1,0.25,-0.491,-0.991
K2_16_0_-1_-1,0.509,-0.009,-0.75
K2_17_0_-1_-1,0.009,-0.75,-0.509
K2_18_0_-1_-1,0.75,-0.509,-0.009
K2_19_0_-1_-1,0.491,-0.009,-0.75
K2_20_0_-1_-1,0.991,-0.75,-0.509
K2_21_0_-1_-1,0.25,-0.509,-0.009
K2_22_0_-1_-1,0.509,-0.991,-0.25
K2_23_0_-1_-1,0.009,-0.25,-0.491
K2_24_0_-1_-1,0.75,-0.491,-0.991
Zn1_1_0_-1_-1,0,-0.5,-0.25
Zn1_2_0_-1_-1,0.5,-0.75,-1
Zn1_3_0_-1_-1,0.75,-1,-0.5
Zn1_4_0_-1_-1,0,-0.5,-0.75
Zn1_5_0_-1_-1,0.5,-0.25,-1
Zn1_6_0_-1_-1,0.25,-1,-0.5
Zn2_1_0_-1_-1,0.68323,-0.68323,-0.31677
Zn2_4_0_-1_-1,0.31677,-0.31677,-0.68323
Zn2_7_0_-1_-1,0.68323,-0.31677,-0.68323
Zn2_10_0_-1_-1,0.31677,-0.68323,-0.31677
Zn2_13_0_-1_-1,0.31677,-0.31677,-0.31677
Zn2_16_0_-1_-1,0.68323,-0.68323,-0.68323
Zn2_19_0_-1_-1,0.31677,-0.68323,-0.68323
Zn2_22_0_-1_-1,0.68323,-0.31677,-0.31677
Zn2_25_0_-1_-1,0.18323,-0.81677,-0.18323
Zn2_28_0_-1_-1,0.81677,-0.18323,-0.81677
Zn2_31_0_-1_-1,0.18323,-0.18323,-0.81677
Zn2_34_0_-1_-1,0.81677,-0.81677,-0.18323
Zn2_37_0_-1_-1,0.81677,-0.81677,-0.81677
Zn2_40_0_-1_-1,0.18323,-0.18323,-0.18323
Zn2_43_0_-1_-1,0.81677,-0.18323,-0.18323
Zn2_46_0_-1_-1,0.18323,-0.81677,-0.81677
Zn3_1_0_-1_-1,0.61735,-0.80935,-0.5
Zn3_2_0_-1_-1,0.80935,-0.5,-0.38265
Zn3_3_0_-1_-1,0.5,-0.61735,-0.19065
Zn3_4_0_-1_-1,0.38265,-0.19065,-0.5
Zn3_5_0_-1_-1,0.19065,-0.5,-0.61735
Zn3_6_0_-1_-1,0.5,-0.38265,-0.80935
Zn3_7_0_-1_-1,0.61735,-0.19065,-0.5
Zn3_8_0_-1_-1,0.80935,-0.5,-0.61735
Zn3_10_0_-1_-1,0.38265,-0.80935,-0.5
Zn3_11_0_-1_-1,0.19065,-0.5,-0.38265
Zn3_15_0_-1_-1,0.5,-0.38265,-0.19065
Zn3_18_0_-1_-1,0.5,-0.61735,-0.80935
Zn3_25_0_-1_-1,0.11735,-1,-0.30935
Zn3_26_0_-1_-1,0.30935,-0.88265,-1
Zn3_27_0_-1_-1,0,-0.69065,-0.11735
Zn3_28_0_-1_-1,0.88265,-1,-0.69065
Zn3_29_0_-1_-1,0.69065,-0.11735,-1
Zn3_30_0_-1_-1,0,-0.30935,-0.88265
Zn3_31_0_-1_-1,0.11735,-1,-0.69065
Zn3_32_0_-1_-1,0.30935,-0.11735,-1
Zn3_34_0_-1_-1,0.88265,-1,-0.30935
Zn3_35_0_-1_-1,0.69065,-0.88265,-1
