Label,x_a,y_b,z_c
Sn3_4_1_-1_-1,1.5,-0.25,-1
Sn3_5_1_-1_-1,1.25,-1,-0.5
Sn3_6_1_-1_-1,1,-0.5,-0.75
K1_1_-1_0_-1,-0.5,0.5,-0.5
K1_25_-1_0_-1,-1,0,-1
K2_1_-1_0_-1,-0.25,0.5,-1
K2_2_-1_0_-1,-0.5,0,-0.25
K2_3_-1_0_-1,-1,0.25,-0.5
K2_4_-1_0_-1,-0.75,0.5,-1
K2_5_-1_0_-1,-0.5,0,-0.75
K2_6_-1_0_-1,-1,0.75,-0.5
Sn1_1_-1_0_-1,-0.5,0.38238,-0.187547
Sn1_2_-1_0_-1,-0.38238,0.187547,-0.5
Sn1_3_-1_0_-1,-0.187547,0.5,-0.38238
Sn1_4_-1_0_-1,-0.5,0.61762,-0.812453
Sn1_5_-1_0_-1,-0.61762,0.812453,-0.5
Sn1_6_-1_0_-1,-0.812453,0.5,-0.61762
Sn1_8_-1_0_-1,-0.38238,0.812453,-0.5
Sn1_9_-1_0_-1,-0.187547,0.5,-0.61762
Sn1_11_-1_0_-1,-0.61762,0.187547,-0.5
Sn1_12_-1_0_-1,-0.812453,0.5,-0.38238
Sn1_13_-1_0_-1,-0.5,0.61762,-0.187547
Sn1_16_-1_0_-1,-0.5,0.38238,-0.812453
Sn1_25_-1_0_-1,-1,0.312453,-0.11762
Sn1_26_-1_0_-1,-0.88238,0,-0.312453
Sn1_27_-1_0_-1,-0.687547,0.11762,-1
Sn1_28_-1_0_-1,-1,0.687547,-0.88238
Sn1_29_-1_0_-1,-0.11762,0,-0.687547
Sn1_30_-1_0_-1,-0.312453,0.88238,-1
Sn1_32_-1_0_-1,-0.88238,0,-0.687547
Sn1_33_-1_0_-1,-0.687547,0.88238,-1
Sn1_35_-1_0_-1,-0.11762,0,-0.312453
Sn1_36_-1_0_-1,-0.312453,0.11762,-1
Sn1_37_-1_0_-1,-1,0.312453,-0.88238
Sn1_40_-1_0_-1,-1,0.687547,-0.11762
Sn2_1_-1_0_-1,-0.316845,0.316845,-0.316845
Sn2_4_-1_0_-1,-0.683155,0.683155,-0.683155
Sn2_7_-1_0_-1,-0.316845,0.683155,-0.683155
Sn2_10_-1_0_-1,-0.683155,0.316845,-0.316845
Sn2_13_-1_0_-1,-0.683155,0.683155,-0.316845
Sn2_16_-1_0_-1,-0.316845,0.316845,-0.683155
Sn2_19_-1_0_-1,-0.683155,0.316845,-0.683155
Sn2_22_-1_0_-1,-0.316845,0.683155,-0.316845
Sn2_25_-1_0_-1,-0.816845,0.183155,-0.183155
Sn2_28_-1_0_-1,-0.183155,0.816845,-0.816845
Sn2_31_-1_0_-1,-0.816845,0.816845,-0.816845
Sn2_34_-1_0_-1,-0.183155,0.183155,-0.183155
Sn2_37_-1_0_-1,-0.183155,0.183155,-0.816845
Sn2_40_-1_0_-1,-0.816845,0.816845,-0.183155
Sn2_43_-1_0_-1,-0.183155,0.816845,-0.183155
Sn2_46_-1_0_-1,-0.816845,0.183155,-0.816845
Sn3_1_-1_0_-1,-0.5,0.25,-1
Sn3_2_-1_0_-1,-0.25,0,-0.5
Sn3_3_-1_0_-1,-1,0.5,-0.25
Sn3_4_-1_0_-1,-0.5,0.75,-1
Sn3_5_-1_0_-1,-0.75,0,-0.5
Sn3_6_-1_0_-1,-1,0.5,-0.75
K1_1_0_0_-1,0.5,0.5,-0.5
K1_25_0_0_-1,0,0,-1
K2_1_0_0_-1,0.75,0.5,-1
K2_2_0_0_-1,0.5,0,-0.25
K2_3_0_0_-1,0,0.25,-0.5
K2_4_0_0_-1,0.25,0.5,-1
K2_5_0_0_-1,0.5,0,-0.75
K2_6_0_0_-1,0,0.75,-0.5
Sn1_1_0_0_-1,0.5,0.38238,-0.187547
Sn1_2_0_0_-1,0.61762,0.187547,-0.5
Sn1_3_0_0_-1,0.812453,0.5,-0.38238
Sn1_4_0_0_-1,0.5,0.61762,-0.812453
Sn1_5_0_0_-1,0.38238,0.812453,-0.5
Sn1_6_0_0_-1,0.187547,0.5,-0.61762
Sn1_8_0_0_-1,0.61762,0.812453,-0.5
Sn1_9_0_0_-1,0.812453,0.5,-0.61762
Sn1_11_0_0_-1,0.38238,0.187547,-0.5
Sn1_12_0_0_-1,0.187547,0.5,-0.38238
Sn1_13_0_0_-1,0.5,0.61762,-0.187547
Sn1_16_0_0_-1,0.5,0.38238,-0.812453
Sn1_25_0_0_-1,0,0.312453,-0.11762
Sn1_26_0_0_-1,0.11762,0,-0.312453
Sn1_27_0_0_-1,0.312453,0.11762,-1
Sn1_28_0_0_-1,0,0.687547,-0.88238
Sn1_29_0_0_-1,0.88238,0,-0.687547
Sn1_30_0_0_-1,0.687547,0.88238,-1
Sn1_32_0_0_-1,0.11762,0,-0.687547
Sn1_33_0_0_-1,0.312453,0.88238,-1
Sn1_35_0_0_-1,0.88238,0,-0.312453
Sn1_36_0_0_-1,0.687547,0.11762,-1
Sn1_37_0_0_-1,0,0.312453,-0.88238
Sn1_40_0_0_-1,0,0.687547,-0.11762
Sn2_1_0_0_-1,0.683155,0.316845,-0.316845
Sn2_4_0_0_-1,0.316845,0.683155,-0.683155
Sn2_7_0_0_-1,0.683155,0.683155,-0.683155
Sn2_10_0_0_-1,0.316845,0.316845,-0.316845
Sn2_13_0_0_-1,0.316845,0.683155,-0.316845
Sn2_16_0_0_-1,0.683155,0.316845,-0.683155
Sn2_19_0_0_-1,0.316845,0.316845,-0.683155
Sn2_22_0_0_-1,0.683155,0.683155,-0.316845
Sn2_25_0_0_-1,0.183155,0.183155,-0.183155
Sn2_28_0_0_-1,0.816845,0.816845,-0.816845
Sn2_31_0_0_-1,0.183155,0.816845,-0.816845
Sn2_34_0_0_-1,0.816845,0.183155,-0.183155
Sn2_37_0_0_-1,0.816845,0.183155,-0.816845
Sn2_40_0_0_-1,0.183155,0.816845,-0.183155
Sn2_43_0_0_-1,0.816845,0.816845,-0.183155
Sn2_46_0_0_-1,0.183155,0.183155,-0.816845
Sn3_1_0_0_-1,0.5,0.25,-1
Sn3_2_0_0_-1,0.75,0,-0.5
Sn3_3_0_0_-1,0,0.5,-0.25
Sn3_4_0_0_-1,0.5,0.75,-1
Sn3_5_0_0_-1,0.25,0,-0.5
Sn3_6_0_0_-1,0,0.5,-0.75
K1_1_1_0_-1,1.5,0.5,-0.5
K1_25_1_0_-1,1,0,-1
K2_1_1_0_-1,1.75,0.5,-1
K2_2_1_0_-1,1.5,0,-0.25
K2_3_1_0_-1,1,0.25,-0.5
K2_4_1_0_-1,1.25,0.5,-1
K2_5_1_0_-1,1.5,0,-0.75
K2_6_1_0_-1,1,0.75,-0.5
Sn1_1_1_0_-1,1.5,0.38238,-0.187547
Sn1_2_1_0_-1,1.61762,0.187547,-0.5
Sn1_3_1_0_-1,1.812453,0.5,-0.38238
Sn1_4_1_0_-1,1.5,0.61762,-0.812453
Sn1_5_1_0_-1,1.38238,0.812453,-0.5
Sn1_6_1_0_-1,1.187547,0.5,-0.61762
Sn1_8_1_0_-1,1.61762,0.812453,-0.5
Sn1_9_1_0_-1,1.812453,0.5,-0.61762
Sn1_11_1_0_-1,1.38238,0.187547,-0.5
Sn1_12_1_0_-1,1.187547,0.5,-0.38238
Sn1_13_1_0_-1,1.5,0.61762,-0.187547
Sn1_16_1_0_-1,1.5,0.38238,-0.812453
Sn1_25_1_0_-1,1,0.312453,-0.11762
Sn1_26_1_0_-1,1.11762,0,-0.312453
Sn1_27_1_0_-1,1.312453,0.11762,-1
Sn1_28_1_0_-1,1,0.687547,-0.88238
Sn1_29_1_0_-1,1.88238,0,-0.687547
Sn1_30_1_0_-1,1.687547,0.88238,-1
Sn1_32_1_0_-1,1.11762,0,-0.687547
Sn1_33_1_0_-1,1.312453,0.88238,-1
Sn1_35_1_0_-1,1.88238,0,-0.312453
Sn1_36_1_0_-1,1.687547,0.11762,-1
Sn1_37_1_0_-1,1,0.312453,-0.88238
Sn1_40_1_0_-1,1,0.687547,-0.11762
Sn2_1_1_0_-1,1.683155,0.316845,-0.316845
Sn2_4_1_0_-1,1.316845,0.683155,-0.683155
Sn2_7_1_0_-1,1.683155,0.683155,-0.683155
Sn2_10_1_0_-1,1.316845,0.316845,-0.316845
Sn2_13_1_0_-1,1.316845,0.683155,-0.316845
Sn2_16_1_0_-1,1.683155,0.316845,-0.683155
Sn2_19_1_0_-1,1.316845,0.316845,-0.683155
Sn2_22_1_0_-1,1.683155,0.683155,-0.316845
Sn2_25_1_0_-1,1.183155,0.183155,-0.183155
Sn2_28_1_0_-1,1.816845,0.816845,-0.816845
Sn2_31_1_0_-1,1.183155,0.816845,-0.816845
Sn2_34_1_0_-1,1.816845,0.183155,-0.183155
Sn2_37_1_0_-1,1.816845,0.183155,-0.816845
Sn2_40_1_0_-1,1.183155,0.816845,-0.183155
Sn2_43_1_0_-1,1.816845,0.816845,-0.183155
Sn2_46_1_0_-1,1.183155,0.183155,-0.816845
Sn3_1_1_0_-1,1.5,0.25,-1
Sn3_2_1_0_-1,1.75,0,-0.5
Sn3_3_1_0_-1,1,0.5,-0.25
Sn3_4_1_0_-1,1.5,0.75,-1
Sn3_5_1_0_-1,1.25,0,-0.5
Sn3_6_1_0_-1,1,0.5,-0.75
K1_1_-1_1_-1,-0.5,1.5,-0.5
K1_25_-1_1_-1,-1,1,-1
K2_1_-1_1_-1,-0.25,1.5,-1
K2_2_-1_1_-1,-0.5,1,-0.25
K2_3_-1_1_-1,-1,1.25,-0.5
K2_4_-1_1_-1,-0.75,1.5,-1
K2_5_-1_1_-1,-0.5,1,-0.75
K2_6_-1_1_-1,-1,1.75,-0.5
Sn1_1_-1_1_-1,-0.5,1.38238,-0.187547
Sn1_2_-1_1_-1,-0.38238,1.187547,-0.5
Sn1_3_-1_1_-1,-0.187547,1.5,-0.38238
Sn1_4_-1_1_-1,-0.5,1.61762,-0.812453
Sn1_5_-1_1_-1,-0.61762,1.812453,-0.5
Sn1_6_-1_1_-1,-0.812453,1.5,-0.61762
Sn1_8_-1_1_-1,-0.38238,1.812453,-0.5
Sn1_9_-1_1_-1,-0.187547,1.5,-0.61762
Sn1_11_-1_1_-1,-0.61762,1.187547,-0.5
Sn1_12_-1_1_-1,-0.812453,1.5,-0.38238
Sn1_13_-1_1_-1,-0.5,1.61762,-0.187547
Sn1_16_-1_1_-1,-0.5,1.38238,-0.812453
Sn1_25_-1_1_-1,-1,1.312453,-0.11762
Sn1_26_-1_1_-1,-0.88238,1,-0.312453
Sn1_27_-1_1_-1,-0.687547,1.11762,-1
Sn1_28_-1_1_-1,-1,1.687547,-0.88238
Sn1_29_-1_1_-1,-0.11762,1,-0.687547
Sn1_30_-1_1_-1,-0.312453,1.88238,-1
Sn1_32_-1_1_-1,-0.88238,1,-0.687547
Sn1_33_-1_1_-1,-0.687547,1.88238,-1
Sn1_35_-1_1_-1,-0.11762,1,-0.312453
Sn1_36_-1_1_-1,-0.312453,1.11762,-1
Sn1_37_-1_1_-1,-1,1.312453,-0.88238
Sn1_40_-1_1_-1,-1,1.687547,-0.11762
Sn2_1_-1_1_-1,-0.316845,1.316845,-0.316845
Sn2_4_-1_1_-1,-0.683155,1.683155,-0.683155
Sn2_7_-1_1_-1,-0.316845,1.683155,-0.683155
Sn2_10_-1_1_-1,-0.683155,1.316845,-0.316845
Sn2_13_-1_1_-1,-0.683155,1.683155,-0.316845
Sn2_16_-1_1_-1,-0.316845,1.316845,-0.683155
Sn2_19_-1_1_-1,-0.683155,1.316845,-0.683155
Sn2_22_-1_1_-1,-0.316845,1.683155,-0.316845
Sn2_25_-1_1_-1,-0.816845,1.183155,-0.183155
Sn2_28_-1_1_-1,-0.183155,1.816845,-0.816845
Sn2_31_-1_1_-1,-0.816845,1.816845,-0.816845
Sn2_34_-1_1_-1,-0.183155,1.183155,-0.183155
Sn2_37_-1_1_-1,-0.183155,1.183155,-0.816845
Sn2_40_-1_1_-1,-0.816845,1.816845,-0.183155
Sn2_43_-1_1_-1,-0.183155,1.816845,-0.183155
Sn2_46_-1_1_-1,-0.816845,1.183155,-0.816845
Sn3_1_-1_1_-1,-0.5,1.25,-1
Sn3_2_-1_1_-1,-0.25,1,-0.5
Sn3_3_-1_1_-1,-1,1.5,-0.25
Sn3_4_-1_1_-1,-0.5,1.75,-1
Sn3_5_-1_1_-1,-0.75,1,-0.5
Sn3_6_-1_1_-1,-1,1.5,-0.75
K1_1_0_1_-1,0.5,1.5,-0.5
K1_25_0_1_-1,0,1,-1
K2_1_0_1_-1,0.75,1.5,-1
K2_2_0_1_-1,0.5,1,-0.25
K2_3_0_1_-1,0,1.25,-0.5
K2_4_0_1_-1,0.25,1.5,-1
K2_5_0_1_-1,0.5,1,-0.75
K2_6_0_1_-1,0,1.75,-0.5
Sn1_1_0_1_-1,0.5,1.38238,-0.187547
Sn1_2_0_1_-1,0.61762,1.187547,-0.5
Sn1_3_0_1_-1,0.812453,1.5,-0.38238
Sn1_4_0_1_-1,0.5,1.61762,-0.812453
Sn1_5_0_1_-1,0.38238,1.812453,-0.5
Sn1_6_0_1_-1,0.187547,1.5,-0.61762
Sn1_8_0_1_-1,0.61762,1.812453,-0.5
Sn1_9_0_1_-1,0.812453,1.5,-0.61762
Sn1_11_0_1_-1,0.38238,1.187547,-0.5
Sn1_12_0_1_-1,0.187547,1.5,-0.38238
Sn1_13_0_1_-1,0.5,1.61762,-0.187547
Sn1_16_0_1_-1,0.5,1.38238,-0.812453
Sn1_25_0_1_-1,0,1.312453,-0.11762
Sn1_26_0_1_-1,0.11762,1,-0.312453
Sn1_27_0_1_-1,0.312453,1.11762,-1
Sn1_28_0_1_-1,0,1.687547,-0.88238
Sn1_29_0_1_-1,0.88238,1,-0.687547
Sn1_30_0_1_-1,0.687547,1.88238,-1
Sn1_32_0_1_-1,0.11762,1,-0.687547
Sn1_33_0_1_-1,0.312453,1.88238,-1
Sn1_35_0_1_-1,0.88238,1,-0.312453
Sn1_36_0_1_-1,0.687547,1.11762,-1
Sn1_37_0_1_-1,0,1.312453,-0.88238
Sn1_40_0_1_-1,0,1.687547,-0.11762
Sn2_1_0_1_-1,0.683155,1.316845,-0.316845
Sn2_4_0_1_-1,0.316845,1.683155,-0.683155
Sn2_7_0_1_-1,0.683155,1.683155,-0.683155
Sn2_10_0_1_-1,0.316845,1.316845,-0.316845
Sn2_13_0_1_-1,0.316845,1.683155,-0.316845
Sn2_16_0_1_-1,0.683155,1.316845,-0.683155
Sn2_19_0_1_-1,0.316845,1.316845,-0.683155
Sn2_22_0_1_-1,0.683155,1.683155,-0.316845
Sn2_25_0_1_-1,0.183155,1.183155,-0.183155
Sn2_28_0_1_-1,0.816845,1.816845,-0.816845
Sn2_31_0_1_-1,0.183155,1.816845,-0.816845
Sn2_34_0_1_-1,0.816845,1.183155,-0.183155
Sn2_37_0_1_-1,0.816845,1.183155,-0.816845
Sn2_40_0_1_-1,0.183155,1.816845,-0.183155
Sn2_43_0_1_-1,0.816845,1.816845,-0.183155
Sn2_46_0_1_-1,0.183155,1.183155,-0.816845
Sn3_1_0_1_-1,0.5,1.25,-1
Sn3_2_0_1_-1,0.75,1,-0.5
Sn3_3_0_1_-1,0,1.5,-0.25
Sn3_4_0_1_-1,0.5,1.75,-1
Sn3_5_0_1_-1,0.25,1,-0.5
Sn3_6_0_1_-1,0,1.5,-0.75
K1_1_1_1_-1,1.5,1.5,-0.5
K1_25_1_1_-1,1,1,-1
K2_1_1_1_-1,1.75,1.5,-1
K2_2_1_1_-1,1.5,1,-0.25
K2_3_1_1_-1,1,1.25,-0.5
K2_4_1_1_-1,1.25,1.5,-1
K2_5_1_1_-1,1.5,1,-0.75
K2_6_1_1_-1,1,1.75,-0.5
Sn1_1_1_1_-1,1.5,1.38238,-0.187547
Sn1_2_1_1_-1,1.61762,1.187547,-0.5
Sn1_3_1_1_-1,1.812453,1.5,-0.38238
Sn1_4_1_1_-1,1.5,1.61762,-0.812453
Sn1_5_1_1_-1,1.38238,1.812453,-0.5
Sn1_6_1_1_-1,1.187547,1.5,-0.61762
Sn1_8_1_1_-1,1.61762,1.812453,-0.5
Sn1_9_1_1_-1,1.812453,1.5,-0.61762
Sn1_11_1_1_-1,1.38238,1.187547,-0.5
Sn1_12_1_1_-1,1.187547,1.5,-0.38238
Sn1_13_1_1_-1,1.5,1.61762,-0.187547
Sn1_16_1_1_-1,1.5,1.38238,-0.812453
Sn1_25_1_1_-1,1,1.312453,-0.11762
Sn1_26_1_1_-1,1.11762,1,-0.312453
Sn1_27_1_1_-1,1.312453,1.11762,-1
Sn1_28_1_1_-1,1,1.687547,-0.88238
Sn1_29_1_1_-1,1.88238,1,-0.687547
Sn1_30_1_1_-1,1.687547,1.88238,-1
Sn1_32_1_1_-1,1.11762,1,-0.687547
Sn1_33_1_1_-1,1.312453,1.88238,-1
Sn1_35_1_1_-1,1.88238,1,-0.312453
Sn1_36_1_1_-1,1.687547,1.11762,-1
Sn1_37_1_1_-1,1,1.312453,-0.88238
Sn1_40_1_1_-1,1,1.687547,-0.11762
Sn2_1_1_1_-1,1.683155,1.316845,-0.316845
Sn2_4_1_1_-1,1.316845,1.683155,-0.683155
Sn2_7_1_1_-1,1.683155,1.683155,-0.683155
Sn2_10_1_1_-1,1.316845,1.316845,-0.316845
Sn2_13_1_1_-1,1.316845,1.683155,-0.316845
Sn2_16_1_1_-1,1.683155,1.316845,-0.683155
Sn2_19_1_1_-1,1.316845,1.316845,-0.683155
Sn2_22_1_1_-1,1.683155,1.683155,-0.316845
Sn2_25_1_1_-1,1.183155,1.183155,-0.183155
Sn2_28_1_1_-1,1.816845,1.816845,-0.816845
Sn2_31_1_1_-1,1.183155,1.816845,-0.816845
Sn2_34_1_1_-1,1.816845,1.183155,-0.183155
Sn2_37_1_1_-1,1.816845,1.183155,-0.816845
Sn2_40_1_1_-1,1.183155,1.816845,-0.183155
Sn2_43_1_1_-1,1.816845,1.816845,-0.183155
Sn2_46_1_1_-1,1.183155,1.183155,-0.816845
Sn3_1_1_1_-1,1.5,1.25,-1
Sn3_2_1_1_-1,1.75,1,-0.5
Sn3_3_1_1_-1,1,1.5,-0.25
Sn3_4_1_1_-1,1.5,1.75,-1
