Label,x_a,y_b,z_c
Cs1_1_-1_-1_-1,-0.5,-0.5,-0.5
Cs1_25_-1_-1_-1,-1,-1,-1
Cs2_1_-1_-1_-1,-0.5,-1,-0.25
Cs2_2_-1_-1_-1,-1,-0.75,-0.5
Cs2_3_-1_-1_-1,-0.25,-0.5,-1
Cs2_4_-1_-1_-1,-0.5,-1,-0.75
Cs2_5_-1_-1_-1,-1,-0.25,-0.5
Cs2_6_-1_-1_-1,-0.75,-0.5,-1
Sn1_1_-1_-1_-1,-1,-0.5,-0.25
Sn1_2_-1_-1_-1,-0.5,-0.75,-1
Sn1_3_-1_-1_-1,-0.25,-1,-0.5
Sn1_4_-1_-1_-1,-1,-0.5,-0.75
Sn1_5_-1_-1_-1,-0.5,-0.25,-1
Sn1_6_-1_-1_-1,-0.75,-1,-0.5
Sn2_1_-1_-1_-1,-0.3169,-0.6831,-0.3169
Sn2_4_-1_-1_-1,-0.6831,-0.3169,-0.6831
Sn2_7_-1_-1_-1,-0.3169,-0.3169,-0.6831
Sn2_10_-1_-1_-1,-0.6831,-0.6831,-0.3169
Sn2_13_-1_-1_-1,-0.6831,-0.3169,-0.3169
Sn2_16_-1_-1_-1,-0.3169,-0.6831,-0.6831
Sn2_19_-1_-1_-1,-0.6831,-0.6831,-0.6831
Sn2_22_-1_-1_-1,-0.3169,-0.3169,-0.3169
Sn2_25_-1_-1_-1,-0.8169,-0.8169,-0.1831
Sn2_28_-1_-1_-1,-0.1831,-0.1831,-0.8169
Sn2_31_-1_-1_-1,-0.8169,-0.1831,-0.8169
Sn2_34_-1_-1_-1,-0.1831,-0.8169,-0.1831
Sn2_37_-1_-1_-1,-0.1831,-0.8169,-0.8169
Sn2_40_-1_-1_-1,-0.8169,-0.1831,-0.1831
Sn2_43_-1_-1_-1,-0.1831,-0.1831,-0.1831
Sn2_46_-1_-1_-1,-0.8169,-0.8169,-0.8169
Sn3_1_-1_-1_-1,-0.386,-0.8074,-0.5
Sn3_2_-1_-1_-1,-0.1926,-0.5,-0.386
Sn3_3_-1_-1_-1,-0.5,-0.614,-0.1926
Sn3_4_-1_-1_-1,-0.614,-0.1926,-0.5
Sn3_5_-1_-1_-1,-0.8074,-0.5,-0.614
Sn3_6_-1_-1_-1,-0.5,-0.386,-0.8074
Sn3_7_-1_-1_-1,-0.386,-0.1926,-0.5
Sn3_8_-1_-1_-1,-0.1926,-0.5,-0.614
Sn3_10_-1_-1_-1,-0.614,-0.8074,-0.5
Sn3_11_-1_-1_-1,-0.8074,-0.5,-0.386
Sn3_15_-1_-1_-1,-0.5,-0.386,-0.1926
Sn3_18_-1_-1_-1,-0.5,-0.614,-0.8074
Sn3_25_-1_-1_-1,-0.886,-1,-0.3074
Sn3_26_-1_-1_-1,-0.6926,-0.886,-1
Sn3_27_-1_-1_-1,-1,-0.6926,-0.114
Sn3_28_-1_-1_-1,-0.114,-1,-0.6926
Sn3_29_-1_-1_-1,-0.3074,-0.114,-1
Sn3_30_-1_-1_-1,-1,-0.3074,-0.886
Sn3_31_-1_-1_-1,-0.886,-1,-0.6926
Sn3_32_-1_-1_-1,-0.6926,-0.114,-1
Sn3_34_-1_-1_-1,-0.114,-1,-0.3074
Sn3_35_-1_-1_-1,-0.3074,-0.886,-1
Sn3_39_-1_-1_-1,-1,-0.6926,-0.886
Sn3_42_-1_-1_-1,-1,-0.3074,-0.114
Sn4_1_-1_-1_-1,-0.3645,-0.8444,-0.5
Sn4_2_-1_-1_-1,-0.1556,-0.5,-0.3645
Sn4_3_-1_-1_-1,-0.5,-0.6355,-0.1556
Sn4_4_-1_-1_-1,-0.6355,-0.1556,-0.5
Sn4_5_-1_-1_-1,-0.8444,-0.5,-0.6355
Sn4_6_-1_-1_-1,-0.5,-0.3645,-0.8444
Sn4_7_-1_-1_-1,-0.3645,-0.1556,-0.5
Sn4_8_-1_-1_-1,-0.1556,-0.5,-0.6355
Sn4_10_-1_-1_-1,-0.6355,-0.8444,-0.5
Sn4_11_-1_-1_-1,-0.8444,-0.5,-0.3645
Sn4_15_-1_-1_-1,-0.5,-0.3645,-0.1556
Sn4_18_-1_-1_-1,-0.5,-0.6355,-0.8444
Sn4_25_-1_-1_-1,-0.8645,-1,-0.3444
Sn4_26_-1_-1_-1,-0.6556,-0.8645,-1
Sn4_27_-1_-1_-1,-1,-0.6556,-0.1355
Sn4_28_-1_-1_-1,-0.1355,-1,-0.6556
Sn4_29_-1_-1_-1,-0.3444,-0.1355,-1
Sn4_30_-1_-1_-1,-1,-0.3444,-0.8645
Sn4_31_-1_-1_-1,-0.8645,-1,-0.6556
Sn4_32_-1_-1_-1,-0.6556,-0.1355,-1
Sn4_34_-1_-1_-1,-0.1355,-1,-0.3444
Sn4_35_-1_-1_-1,-0.3444,-0.8645,-1
Sn4_39_-1_-1_-1,-1,-0.6556,-0.8645
Sn4_42_-1_-1_-1,-1,-0.3444,-0.1355
Cs1_1_0_-1_-1,0.5,-0.5,-0.5
Cs1_25_0_-1_-1,0,-1,-1
Cs2_1_0_-1_-1,0.5,-1,-0.25
Cs2_2_0_-1_-1,0,-0.75,-0.5
Cs2_3_0_-1_-1,0.75,-0.5,-1
Cs2_4_0_-1_-1,0.5,-1,-0.75
Cs2_5_0_-1_-1,0,-0.25,-0.5
Cs2_6_0_-1_-1,0.25,-0.5,-1
Sn1_1_0_-1_-1,0,-0.5,-0.25
Sn1_2_0_-1_-1,0.5,-0.75,-1
Sn1_3_0_-1_-1,0.75,-1,-0.5
Sn1_4_0_-1_-1,0,-0.5,-0.75
Sn1_5_0_-1_-1,0.5,-0.25,-1
Sn1_6_0_-1_-1,0.25,-1,-0.5
Sn2_1_0_-1_-1,0.6831,-0.6831,-0.3169
Sn2_4_0_-1_-1,0.3169,-0.3169,-0.6831
Sn2_7_0_-1_-1,0.6831,-0.3169,-0.6831
Sn2_10_0_-1_-1,0.3169,-0.6831,-0.3169
Sn2_13_0_-1_-1,0.3169,-0.3169,-0.3169
Sn2_16_0_-1_-1,0.6831,-0.6831,-0.6831
Sn2_19_0_-1_-1,0.3169,-0.6831,-0.6831
Sn2_22_0_-1_-1,0.6831,-0.3169,-0.3169
Sn2_25_0_-1_-1,0.1831,-0.8169,-0.1831
Sn2_28_0_-1_-1,0.8169,-0.1831,-0.8169
Sn2_31_0_-1_-1,0.1831,-0.1831,-0.8169
Sn2_34_0_-1_-1,0.8169,-0.8169,-0.1831
Sn2_37_0_-1_-1,0.8169,-0.8169,-0.8169
Sn2_40_0_-1_-1,0.1831,-0.1831,-0.1831
Sn2_43_0_-1_-1,0.8169,-0.1831,-0.1831
Sn2_46_0_-1_-1,0.1831,-0.8169,-0.8169
Sn3_1_0_-1_-1,0.614,-0.8074,-0.5
Sn3_2_0_-1_-1,0.8074,-0.5,-0.386
Sn3_3_0_-1_-1,0.5,-0.614,-0.1926
Sn3_4_0_-1_-1,0.386,-0.1926,-0.5
Sn3_5_0_-1_-1,0.1926,-0.5,-0.614
Sn3_6_0_-1_-1,0.5,-0.386,-0.8074
Sn3_7_0_-1_-1,0.614,-0.1926,-0.5
Sn3_8_0_-1_-1,0.8074,-0.5,-0.614
Sn3_10_0_-1_-1,0.386,-0.8074,-0.5
Sn3_11_0_-1_-1,0.1926,-0.5,-0.386
Sn3_15_0_-1_-1,0.5,-0.386,-0.1926
Sn3_18_0_-1_-1,0.5,-0.614,-0.8074
Sn3_25_0_-1_-1,0.114,-1,-0.3074
Sn3_26_0_-1_-1,0.3074,-0.886,-1
Sn3_27_0_-1_-1,0,-0.6926,-0.114
Sn3_28_0_-1_-1,0.886,-1,-0.6926
Sn3_29_0_-1_-1,0.6926,-0.114,-1
Sn3_30_0_-1_-1,0,-0.3074,-0.886
Sn3_31_0_-1_-1,0.114,-1,-0.6926
Sn3_32_0_-1_-1,0.3074,-0.114,-1
Sn3_34_0_-1_-1,0.886,-1,-0.3074
Sn3_35_0_-1_-1,0.6926,-0.886,-1
Sn3_39_0_-1_-1,0,-0.6926,-0.886
Sn3_42_0_-1_-1,0,-0.3074,-0.114
Sn4_1_0_-1_-1,0.6355,-0.8444,-0.5
Sn4_2_0_-1_-1,0.8444,-0.5,-0.3645
Sn4_3_0_-1_-1,0.5,-0.6355,-0.1556
Sn4_4_0_-1_-1,0.3645,-0.1556,-0.5
Sn4_5_0_-1_-1,0.1556,-0.5,-0.6355
Sn4_6_0_-1_-1,0.5,-0.3645,-0.8444
Sn4_7_0_-1_-1,0.6355,-0.1556,-0.5
Sn4_8_0_-1_-1,0.8444,-0.5,-0.6355
Sn4_10_0_-1_-1,0.3645,-0.8444,-0.5
Sn4_11_0_-1_-1,0.1556,-0.5,-0.3645
Sn4_15_0_-1_-1,0.5,-0.3645,-0.1556
Sn4_18_0_-1_-1,0.5,-0.6355,-0.8444
Sn4_25_0_-1_-1,0.1355,-1,-0.3444
Sn4_26_0_-1_-1,0.3444,-0.8645,-1
Sn4_27_0_-1_-1,0,-0.6556,-0.1355
Sn4_28_0_-1_-1,0.8645,-1,-0.6556
Sn4_29_0_-1_-1,0.6556,-0.1355,-1
Sn4_30_0_-1_-1,0,-0.3444,-0.8645
Sn4_31_0_-1_-1,0.1355,-1,-0.6556
Sn4_32_0_-1_-1,0.3444,-0.1355,-1
Sn4_34_0_-1_-1,0.8645,-1,-0.3444
Sn4_35_0_-1_-1,0.6556,-0.8645,-1
Sn4_39_0_-1_-1,0,-0.6556,-0.8645
Sn4_42_0_-1_-1,0,-0.3444,-0.1355
Cs1_1_1_-1_-1,1.5,-0.5,-0.5
Cs1_25_1_-1_-1,1,-1,-1
Cs2_1_1_-1_-1,1.5,-1,-0.25
Cs2_2_1_-1_-1,1,-0.75,-0.5
Cs2_3_1_-1_-1,1.75,-0.5,-1
Cs2_4_1_-1_-1,1.5,-1,-0.75
Cs2_5_1_-1_-1,1,-0.25,-0.5
Cs2_6_1_-1_-1,1.25,-0.5,-1
Sn1_1_1_-1_-1,1,-0.5,-0.25
Sn1_2_1_-1_-1,1.5,-0.75,-1
Sn1_3_1_-1_-1,1.75,-1,-0.5
Sn1_4_1_-1_-1,1,-0.5,-0.75
Sn1_5_1_-1_-1,1.5,-0.25,-1
Sn1_6_1_-1_-1,1.25,-1,-0.5
Sn2_1_1_-1_-1,1.6831,-0.6831,-0.3169
Sn2_4_1_-1_-1,1.3169,-0.3169,-0.6831
Sn2_7_1_-1_-1,1.6831,-0.3169,-0.6831
Sn2_10_1_-1_-1,1.3169,-0.6831,-0.3169
Sn2_13_1_-1_-1,1.3169,-0.3169,-0.3169
Sn2_16_1_-1_-1,1.6831,-0.6831,-0.6831
Sn2_19_1_-1_-1,1.3169,-0.6831,-0.6831
Sn2_22_1_-1_-1,1.6831,-0.3169,-0.3169
Sn2_25_1_-1_-1,1.1831,-0.8169,-0.1831
Sn2_28_1_-1_-1,1.8169,-0.1831,-0.8169
Sn2_31_1_-1_-1,1.1831,-0.1831,-0.8169
Sn2_34_1_-1_-1,1.8169,-0.8169,-0.1831
Sn2_37_1_-1_-1,1.8169,-0.8169,-0.8169
Sn2_40_1_-1_-1,1.1831,-0.1831,-0.1831
Sn2_43_1_-1_-1,1.8169,-0.1831,-0.1831
Sn2_46_1_-1_-1,1.1831,-0.8169,-0.8169
Sn3_1_1_-1_-1,1.614,-0.8074,-0.5
Sn3_2_1_-1_-1,1.8074,-0.5,-0.386
Sn3_3_1_-1_-1,1.5,-0.614,-0.1926
Sn3_4_1_-1_-1,1.386,-0.1926,-0.5
Sn3_5_1_-1_-1,1.1926,-0.5,-0.614
